Country,Destination,Region,Group,Prefix,Valid Date,End Date,Change,
India,India - Mobile - Airtel,,MDL Non Premium,9189458,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,9189459,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,918953,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,918967,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,918968,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,918969,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,91897,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919078,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919096,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919162,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919163,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919166,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919198,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919199,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,9195,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919535,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919546,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919547,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919589,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,9196,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919621,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919622,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919629,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919676,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919677,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919678,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919679,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919695,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919701,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919704,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919717,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919724,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919725,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919729,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919730,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919731,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919752,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919755,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919760,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919766,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919771,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919777,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919779,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919784,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919789,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919800,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919801,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919805,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919829,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919831,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919880,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,9199,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919910,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919915,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919928,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919929,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919980,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919981,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919987,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Airtel,,MDL Non Premium,919989,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,917376,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,91738,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,917380,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,917382,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,917579,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,917587,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,917588,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,917589,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,917597,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,917598,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,917599,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,917839,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918004,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918005,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9180050,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9180051,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9180052,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9180053,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9180054,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918275,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918277,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918278,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918279,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918280,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918281,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9182898,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9182899,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918300,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9183010,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9183018,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9183019,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9183309,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9183310,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9183318,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9183319,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9183320,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9183328,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9183329,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9183330,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9183338,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9183339,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918500,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918544,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918547,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918762,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918763,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918764,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918765,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918887,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918895,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,91890,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918900,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918901,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918902,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918903,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918985,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918986,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918987,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918988,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,918989,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9191,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,91918,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,919190,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,919191,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,919192,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,919193,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,919194,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,919195,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,919196,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,919197,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,9194,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,919530,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,919531,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,919532,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,919682,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,919683,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - BSNL,,MDL Non Premium,919684,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,917025,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,917026,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172010,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172018,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172019,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172020,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172028,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172029,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172030,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172038,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172039,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,917218,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172360,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172368,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172369,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172370,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172378,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172379,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172380,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172388,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172389,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172390,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172398,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172399,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,917240,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172480,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172488,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172540,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172548,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172549,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172550,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172558,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172559,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172560,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172568,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172569,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9172570,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,917309,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,917377,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,917500,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175338,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175339,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175340,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175348,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175349,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175350,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175358,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175359,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175360,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175368,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175608,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175609,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175610,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175618,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175619,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175620,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175628,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175629,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175630,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175638,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175639,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175640,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175648,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9175649,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176190,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176198,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176199,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176210,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176218,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176219,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176220,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176228,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176229,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176230,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176238,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176239,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176240,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,917654,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176589,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176590,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176598,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176599,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176600,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176608,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176609,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176610,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176618,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176619,01/01/2022 00:00,12/31/2099 23:59:59,,
India,India - Mobile - Idea,,MDL Non Premium,9176620,01/01/2022 00:00,12/31/2099 23:59:59,,
